text,label
Dec 10 10:58:07 LabSZ 25098 Failed password for root from 183.62.140.253 port 46485 ssh2,Failed_login
Jul 9 04:04:25 combo logrotate nan ALERT exited abnormally with [1],Other
Jul 17 21:23:20 combo ftpd 25041.0 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Other
Jun 25 09:20:24 combo ftpd 31468.0 connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,Other
Jul 7 07:18:12 combo sshd(pam_unix) 12519.0 session opened for user test by (uid=509),Success_login
Dec 10 10:58:02 LabSZ 25096 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 11:03:09 LabSZ 25424 Failed password for root from 183.62.140.253 port 46953 ssh2,Failed_login
Jul 22 19:29:09 combo ftpd 13155.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Dec 10 10:57:03 LabSZ 25035 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 11:00:52 LabSZ 25281 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 09:12:16 LabSZ 24479 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 09:19:37 LabSZ 24665 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jul 10 03:55:15 combo ftpd 24518.0 connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,Other
Dec 10 10:54:52 LabSZ 24896 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 11:03:39 LabSZ 25448 Failed password for invalid user admin from 103.99.0.122 port 60150 ssh2,Failed_login
Jul 4 09:33:14 combo sshd(pam_unix) 2547.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,Failed_login
Jun 22 04:30:55 combo sshd(pam_unix) 17125.0 check pass; user unknown,Other
Jul 10 16:01:57 combo sshd(pam_unix) 30552.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 11:03:58 LabSZ 25470 Failed password for root from 183.62.140.253 port 55969 ssh2,Failed_login
Jun 18 01:30:59 combo sshd(pam_unix) 31202.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Failed_login
Dec 10 11:04:00 LabSZ 25474 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 10:59:45 LabSZ 25207 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
"Jul 27 14:41:58 combo kernel nan Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",Other
Jun 15 14:53:36 combo sshd(pam_unix) 23678.0 check pass; user unknown,Other
Dec 10 11:03:02 LabSZ 25419 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 09:15:02 LabSZ 24555 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,Other
Dec 10 09:13:08 LabSZ 24512 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Dec 10 09:19:09 LabSZ 24655 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 11:01:22 LabSZ 25315 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 10:58:59 LabSZ 25155 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jun 20 04:08:38 combo su(pam_unix) 9558.0 session closed for user news,Other
Jul 22 19:29:09 combo ftpd 13147.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Dec 10 10:14:13 LabSZ 24833 PAM service(sshd) ignoring max retries; 6 > 3,Other
Dec 10 10:57:51 LabSZ 25082 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 28 21:42:46 combo sshd(pam_unix) 12756.0 check pass; user unknown,Other
Jul 27 14:41:59 combo kernel nan apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),Other
Dec 10 10:58:19 LabSZ 25113 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 17 15:09:15 combo ftpd 24470.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,Other
Jul 2 01:41:32 combo sshd(pam_unix) 23536.0 session opened for user test by (uid=509),Success_login
Jul 21 09:04:41 combo ftpd 5028.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Jul 21 09:04:41 combo ftpd 5026.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Jul 4 12:52:44 combo ftpd 2825.0 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,Other
Jul 1 00:21:28 combo sshd(pam_unix) 19630.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,Failed_login
Jul 3 10:05:25 combo ftpd 32069.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,Other
Dec 10 09:18:58 LabSZ 24651 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jul 17 23:21:54 combo ftpd 25238.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Other
Dec 10 10:58:07 LabSZ 25098 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 22 19:29:09 combo ftpd 13142.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jul 24 04:20:42 combo syslogd 1.4.1 nan restart.,Other
Jul 25 06:39:18 combo ftpd 24973.0 connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,Other
Dec 10 08:26:04 LabSZ 24375 PAM 1 more authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,Other
Jul 21 09:04:41 combo ftpd 5034.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Dec 10 11:01:32 LabSZ 25328 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 10 16:02:09 combo sshd(pam_unix) 30572.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Jul 27 04:16:07 combo su(pam_unix) 30999.0 session opened for user cyrus by (uid=0),Success_login
Dec 10 07:34:07 LabSZ 24295 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,Other
Jul 1 07:57:30 combo ftpd 21949.0 connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,Other
Jul 16 08:14:07 combo ftpd 17675.0 connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,Other
Dec 10 09:19:09 LabSZ 24655 input_userauth_request: invalid user test2 [preauth],Other
Jul 9 12:59:45 combo ftpd 23224.0 connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,Other
Dec 10 10:59:49 LabSZ 25209 Failed password for root from 183.62.140.253 port 37854 ssh2,Failed_login
Jun 22 04:30:55 combo sshd(pam_unix) 17137.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,Failed_login
Jun 14 15:16:01 combo sshd(pam_unix) 19939.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,Failed_login
Dec 10 09:11:23 LabSZ 24441 pam_unix(sshd:auth): check pass; user unknown,Other
Jul 26 05:47:42 combo ftpd 28686.0 connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Other
Jul 10 16:02:25 combo sshd(pam_unix) 30599.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 09:17:05 LabSZ 24604 Invalid user redhat from 187.141.143.180,Other
Dec 10 09:19:45 LabSZ 24667 Failed password for invalid user magnos from 187.141.143.180 port 57031 ssh2,Failed_login
Jul 25 23:24:09 combo ftpd 26485.0 connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Other
Jul 22 19:29:09 combo ftpd 13141.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jul 7 23:09:45 combo ftpd 14113.0 connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,Other
Jul 27 14:41:59 combo kernel nan audit: initializing netlink socket (disabled),Other
Dec 10 10:57:15 LabSZ 25047 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 09:11:39 LabSZ 24451 pam_unix(sshd:auth): check pass; user unknown,Other
Jul 17 23:21:54 combo ftpd 25239.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Other
Jul 1 07:57:30 combo ftpd 21940.0 connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,Other
Dec 10 09:17:58 LabSZ 24624 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=git,Other
Dec 10 11:00:00 LabSZ 25222 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 6 18:00:56 combo ftpd 9761.0 connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,Other
Dec 10 09:16:56 LabSZ 24597 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Dec 10 11:03:00 LabSZ 25415 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 09:13:22 LabSZ 24511 Did not receive identification string from 185.190.58.151,Other
Jul 15 01:03:49 combo sshd(pam_unix) 12645.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,Failed_login
Dec 10 09:17:46 LabSZ 24620 Invalid user ted from 187.141.143.180,Other
Dec 10 08:24:32 LabSZ 24361 input_userauth_request: invalid user  0101 [preauth],Other
Jul 22 09:27:24 combo ftpd 12294.0 connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,Other
Dec 10 07:56:13 LabSZ 24333 Did not receive identification string from 103.207.39.165,Other
Dec 10 11:02:32 LabSZ 25388 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 13 04:10:41 combo su(pam_unix) 6863.0 session opened for user news by (uid=0),Success_login
Jul 13 17:22:29 combo sshd(pam_unix) 8114.0 session closed for user test,Other
Jul 17 06:14:36 combo ftpd 23588.0 connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,Other
Jul 22 19:29:09 combo ftpd 13154.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jun 30 20:53:06 combo klogind 19276.0 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Other
Dec 10 09:16:00 LabSZ 24577 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jun 28 20:58:46 combo sshd(pam_unix) 12666.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,Failed_login
Dec 10 08:25:48 LabSZ 24373 input_userauth_request: invalid user admin [preauth],Other
Dec 10 09:19:04 LabSZ 24653 Invalid user test1 from 187.141.143.180,Other
Jun 22 13:16:30 combo ftpd 17882.0 connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,Other
Jul 16 08:14:07 combo ftpd 17668.0 connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,Other
Jun 28 20:58:53 combo sshd(pam_unix) 12675.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,Failed_login
Dec 10 10:55:05 LabSZ 24909 Failed password for root from 183.62.140.253 port 40213 ssh2,Failed_login
Jul 21 09:04:41 combo ftpd 5035.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Jul 9 12:59:44 combo ftpd 23212.0 connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,Other
Jul 9 22:53:19 combo ftpd 24090.0 connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Other
Dec 10 11:00:26 LabSZ 25252 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 10:54:27 LabSZ 24868 Invalid user zhangyan from 183.62.140.253,Other
Jul 7 16:33:52 combo ftpd 13517.0 connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,Other
Jun 19 04:09:11 combo syslogd 1.4.1 nan restart.,Other
Jul 3 10:05:25 combo ftpd 32058.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,Other
Dec 10 10:55:09 LabSZ 24919 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 17 08:06:14 combo ftpd 23799.0 connection from 218.146.61.230 () at Sun Jul 17 08:06:14 2005,Other
Dec 10 11:04:30 LabSZ 25519 Failed password for root from 183.62.140.253 port 33665 ssh2,Failed_login
Dec 10 09:19:42 LabSZ 24667 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 11:04:36 LabSZ 25527 Failed password for invalid user test from 103.99.0.122 port 51592 ssh2,Failed_login
Jun 18 01:30:59 combo sshd(pam_unix) 31201.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Failed_login
Dec 10 10:55:43 LabSZ 24953 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,Other
Jul 25 06:39:18 combo ftpd 24962.0 connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,Other
Jul 5 13:52:23 combo ftpd 6602.0 connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,Other
Dec 10 09:17:21 LabSZ 24610 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,Other
Jun 30 20:53:04 combo klogind 19286.0 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Other
Jul 17 08:06:12 combo ftpd 23788.0 connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,Other
Dec 10 10:57:58 LabSZ 25090 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 18 03:26:48 combo ftpd 25630.0 connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Other
Dec 10 10:57:43 LabSZ 25073 Failed password for root from 183.62.140.253 port 41872 ssh2,Failed_login
Jul 10 16:03:05 combo sshd(pam_unix) 30664.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 11:02:25 LabSZ 25382 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 10:05:10 LabSZ 24815 Failed password for root from 60.2.12.12 port 15145 ssh2,Failed_login
Dec 10 09:13:53 LabSZ 24529 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Dec 10 07:51:15 LabSZ 24324 Failed password for invalid user support from 195.154.37.122 port 56539 ssh2,Failed_login
Dec 10 11:04:11 LabSZ 25490 Failed password for root from 183.62.140.253 port 58365 ssh2,Failed_login
Jul 11 03:46:15 combo sshd(pam_unix) 31861.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Failed_login
Dec 10 09:11:31 LabSZ 24445 error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],Other
Jun 30 22:16:33 combo sshd(pam_unix) 19436.0 session closed for user test,Other
Jul 27 14:41:59 combo kernel nan Transparent bridge - 0000:00:1e.0,Other
Dec 10 09:11:32 LabSZ 24447 input_userauth_request: invalid user 1234 [preauth],Other
Jun 22 04:11:42 combo su(pam_unix) 17037.0 session opened for user news by (uid=0),Success_login
Jul 2 01:41:33 combo sshd(pam_unix) 23545.0 session closed for user test,Other
Jul 10 16:02:08 combo sshd(pam_unix) 30570.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Jul 15 23:42:43 combo ftpd 15327.0 connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,Other
Dec 10 08:25:08 LabSZ 24369 Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,Failed_login
Dec 10 10:55:49 LabSZ 24957 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 3 23:16:09 combo ftpd 770.0 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,Other
Jul 10 13:17:22 combo ftpd 30296.0 connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,Other
Jul 19 07:35:41 combo sshd(pam_unix) 30504.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Failed_login
Dec 10 09:14:49 LabSZ 24549 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Jul 9 04:10:12 combo su(pam_unix) 22368.0 session closed for user news,Other
Jul 4 19:15:48 combo sshd(pam_unix) 3378.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,Failed_login
Dec 10 09:12:33 LabSZ 24492 input_userauth_request: invalid user pi [preauth],Other
Dec 10 11:01:02 LabSZ 25294 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 26 05:47:51 combo ftpd 28704.0 connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Other
Dec 10 11:02:17 LabSZ 25376 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jun 15 14:53:32 combo sshd(pam_unix) 23661.0 check pass; user unknown,Other
Dec 10 09:12:59 LabSZ 24507 Failed password for root from 187.141.143.180 port 35685 ssh2,Failed_login
Jun 28 04:09:01 combo su(pam_unix) 11106.0 session closed for user news,Other
Dec 10 09:12:01 LabSZ 24469 input_userauth_request: invalid user guest [preauth],Other
Jun 29 03:22:22 combo ftpd 13246.0 connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,Other
Dec 10 06:55:46 LabSZ 24200 input_userauth_request: invalid user webmaster [preauth],Other
Dec 10 11:02:58 LabSZ 25415 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 11:04:13 LabSZ 25494 Failed password for root from 183.62.140.253 port 58869 ssh2,Failed_login
Jul 3 04:08:03 combo logrotate nan ALERT exited abnormally with [1],Other
Jul 2 04:15:33 combo sshd(pam_unix) 24590.0 check pass; user unknown,Other
Dec 10 09:16:59 LabSZ 24599 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,Other
Jul 11 17:58:21 combo sshd(pam_unix) 1337.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,Failed_login
Jul 10 04:04:31 combo su(pam_unix) 24898.0 session opened for user cyrus by (uid=0),Success_login
Jul 7 07:18:12 combo sshd(pam_unix) 12518.0 session opened for user test by (uid=509),Success_login
Dec 10 11:04:38 LabSZ 25534 Invalid user guest from 103.99.0.122,Other
Jul 1 10:56:42 combo sshd(pam_unix) 22271.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,Failed_login
Jun 30 19:03:07 combo sshd(pam_unix) 19097.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,Failed_login
Jun 30 22:16:33 combo sshd(pam_unix) 19440.0 session closed for user test,Other
Jul 26 05:47:42 combo ftpd 28701.0 connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Other
Dec 10 09:12:30 LabSZ 24490 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,Other
Dec 10 09:12:22 LabSZ 24483 input_userauth_request: invalid user admin [preauth],Other
Dec 10 11:02:13 LabSZ 25370 Failed password for root from 183.62.140.253 port 36634 ssh2,Failed_login
Dec 10 10:58:00 LabSZ 25094 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 24 02:38:22 combo ftpd 16792.0 connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,Other
Jun 22 13:16:31 combo ftpd 17873.0 connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,Other
Jul 4 04:08:48 combo su(pam_unix) 1965.0 session opened for user news by (uid=0),Success_login
Jun 18 01:30:59 combo sshd(pam_unix) 31199.0 check pass; user unknown,Other
Jun 22 03:17:36 combo sshd(pam_unix) 16212.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,Failed_login
Dec 10 07:51:20 LabSZ 24326 error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],Other
Dec 10 11:01:29 LabSZ 25322 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 10 03:55:15 combo ftpd 24512.0 connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,Other
Dec 10 09:11:00 LabSZ 24437 Invalid user admin from 185.190.58.151,Other
Dec 10 10:56:35 LabSZ 25006 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 09:12:43 LabSZ 24501 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,Other
Jul 10 16:33:03 combo sshd(pam_unix) 30737.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Failed_login
Jun 15 12:12:34 combo sshd(pam_unix) 23399.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,Failed_login
Dec 10 10:59:35 LabSZ 25193 Failed password for root from 183.62.140.253 port 35260 ssh2,Failed_login
Dec 10 11:00:10 LabSZ 25233 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 09:18:31 LabSZ 24639 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.16  user=uucp,Other
Jul 17 06:13:37 combo ftpd 23572.0 connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,Other
Jul 8 04:04:19 combo su(pam_unix) 14943.0 session opened for user cyrus by (uid=0),Success_login
Dec 10 10:57:34 LabSZ 25063 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 8 20:14:55 combo sshd(pam_unix) 20963.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,Failed_login
Jun 18 04:12:42 combo su(pam_unix) 32164.0 session opened for user news by (uid=0),Success_login
Jun 25 04:41:49 combo sshd(pam_unix) 31036.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,Failed_login
Dec 10 09:14:11 LabSZ 24535 Failed password for root from 187.141.143.180 port 52176 ssh2,Failed_login
Jul 17 04:08:10 combo cups nan cupsd shutdown succeeded,Other
Dec 10 11:04:42 LabSZ 25539 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,Other
Dec 10 09:19:26 LabSZ 24661 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Dec 10 10:58:48 LabSZ 25145 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 2 04:09:54 combo su(pam_unix) 24511.0 session closed for user news,Other
Jul 2 04:15:43 combo sshd(pam_unix) 24576.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,Failed_login
Jun 29 03:22:22 combo ftpd 13255.0 connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,Other
Jul 17 08:06:12 combo ftpd 23779.0 connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,Other
Dec 10 10:55:39 LabSZ 24947 Failed password for root from 183.62.140.253 port 46626 ssh2,Failed_login
Dec 10 10:56:06 LabSZ 24975 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 7 23:09:45 combo ftpd 14106.0 connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,Other
Jul 16 04:13:59 combo su(pam_unix) 17286.0 session opened for user news by (uid=0),Success_login
Dec 10 09:18:11 LabSZ 24628 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Dec 10 10:54:29 LabSZ 24868 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 15 23:42:43 combo ftpd 15328.0 connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,Other
Dec 10 09:12:44 LabSZ 24501 Failed password for invalid user ftpuser from 103.99.0.122 port 60836 ssh2,Failed_login
Dec 10 09:12:12 LabSZ 24477 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122  user=root,Other
Jul 1 07:57:30 combo ftpd 21952.0 connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,Other
Dec 10 09:14:30 LabSZ 24543 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jun 15 20:05:31 combo sshd(pam_unix) 24138.0 check pass; user unknown,Other
Jul 7 14:18:55 combo sshd(pam_unix) 13317.0 check pass; user unknown,Other
Dec 10 11:02:32 LabSZ 25390 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 07:08:30 LabSZ 24208 Failed password for invalid user webmaster from 173.234.31.186 port 39257 ssh2,Failed_login
Dec 10 09:11:20 LabSZ 24439 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,Other
Jun 27 08:05:39 combo sshd(pam_unix) 8663.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,Failed_login
Dec 10 09:17:36 LabSZ 24616 Invalid user www from 187.141.143.180,Other
